episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,pct_comm_on,avg_pair_dist
192,-390.3775952481571,-130.12586508271903,-130.12586508271903,-130.12586508271903,-130.12586508271903,100,147,1.3862897384166717,0.49,1.789444693426291
193,-261.90391946532185,-87.30130648844062,-87.46797315510729,-86.96797315510729,-87.46797315510729,100,138,1.3862925732135774,0.46,1.3478369220097859
194,-266.2282418743381,-88.74274729144604,-89.24274729144604,-89.24274729144604,-87.74274729144604,100,117,1.386291562318802,0.39,1.1323480454087258
195,-385.5821401466744,-128.52738004889147,-129.02738004889147,-127.52738004889147,-129.02738004889147,100,177,1.386291196346283,0.59,2.1945383114864425
196,-436.6486409161106,-145.54954697203686,-145.3828803053702,-145.3828803053702,-145.88288030537018,100,141,1.3862919855117797,0.47,1.235930913090706
197,-329.2228703487583,-109.74095678291944,-110.24095678291943,-110.24095678291943,-108.74095678291943,100,150,1.386289837360382,0.5,2.3914646631479264
198,-396.3426914259577,-132.11423047531923,-131.7808971419859,-131.28089714198592,-133.2808971419859,100,162,1.3862901091575623,0.54,1.9005898703634738
199,-288.9447600393778,-96.31492001312593,-96.31492001312593,-96.31492001312593,-96.31492001312593,100,141,1.3862909483909607,0.47,1.6345312891403836
200,-236.7877023424496,-78.92923411414986,-77.92923411414986,-79.42923411414986,-79.42923411414986,100,147,1.3862913537025452,0.49,1.2015217849612236
201,-260.1223765111598,-86.70745883705327,-87.70745883705328,-87.70745883705328,-84.70745883705327,100,156,1.3862905204296112,0.52,1.3115022967755792
202,-395.16379369135745,-131.7212645637858,-132.2212645637858,-132.2212645637858,-130.7212645637858,100,159,1.3862887084484101,0.53,1.2954122297962507
203,-256.5963173259768,-85.5321057753256,-85.69877244199228,-85.19877244199228,-85.69877244199228,100,141,1.3862864434719087,0.47,2.3370127838850023
204,-323.2055820775242,-107.7351940258414,-107.7351940258414,-107.7351940258414,-107.7351940258414,100,153,1.386290373802185,0.51,2.3102566701173783
205,-289.21000286637957,-96.40333428879319,-96.40333428879319,-96.40333428879319,-96.40333428879319,100,147,1.3862895309925078,0.49,1.6419262649615605
206,-316.7601729559468,-105.58672431864893,-105.58672431864893,-105.58672431864893,-105.58672431864893,100,153,1.3862919986248017,0.51,1.2841658912102383
207,-657.7098437109996,-219.23661457033322,-219.4032812369999,-218.90328123699987,-219.4032812369999,100,153,1.3862911558151245,0.51,1.2924124203125635
208,-391.64713774294034,-130.54904591431344,-130.71571258098012,-130.21571258098012,-130.71571258098012,100,132,1.3862898254394531,0.44,1.6451946264505384
209,-370.3623128106623,-123.45410427022075,-123.45410427022075,-123.45410427022075,-123.45410427022075,100,138,1.3862897861003876,0.46,1.6453730636835096
210,-301.60979708887766,-100.53659902962589,-101.20326569629256,-100.70326569629256,-99.70326569629253,100,126,1.3862904798984528,0.42,1.3553844974935054
211,-285.7112491734999,-95.23708305783329,-95.40374972449996,-95.90374972449996,-94.40374972449995,100,156,1.3862899184226989,0.52,1.8581273999313512
212,-253.21434713935804,-84.40478237978601,-84.90478237978603,-84.40478237978603,-83.904782379786,100,147,1.386290843486786,0.49,1.0720290486017863
213,-309.00023393707045,-103.00007797902349,-102.16674464569016,-103.66674464569016,-103.16674464569016,100,159,1.38629114985466,0.53,1.121750519623359
214,-327.55721915890626,-109.18573971963542,-109.68573971963542,-109.68573971963542,-108.18573971963544,100,117,1.386290819644928,0.39,1.7456454579532146
215,-297.0949374570242,-99.03164581900806,-99.03164581900806,-99.03164581900806,-99.03164581900806,100,138,1.386292383670807,0.46,1.0486719146370886
216,-246.50353657126908,-82.16784552375636,-82.16784552375636,-82.16784552375636,-82.16784552375636,100,147,1.3862909269332886,0.49,1.5362608662247659
217,-328.7226469410889,-109.57421564702963,-109.57421564702963,-110.07421564702963,-109.07421564702963,100,147,1.3862893676757813,0.49,1.512409716248512
218,-479.08799943874567,-159.69599981291523,-156.3626664795819,-161.3626664795819,-161.3626664795819,100,144,1.3862902045249939,0.48,1.4127997259795666
219,-183.17588135975367,-61.058627119917894,-61.058627119917894,-61.058627119917894,-61.058627119917894,100,153,1.3862912905216218,0.51,1.5583786445856094
220,-375.86310429475884,-125.28770143158629,-125.28770143158629,-125.28770143158629,-125.28770143158629,100,129,1.3862893533706666,0.43,1.597868322134018
221,-464.4666273220089,-154.8222091073363,-154.32220910733628,-154.8222091073363,-155.3222091073363,100,132,1.3862864685058593,0.44,2.7117991701761883
222,-321.13285581573393,-107.0442852719113,-106.04428527191132,-107.54428527191132,-107.54428527191132,100,165,1.386290398836136,0.55,1.5022256701687973
223,-273.3516528735274,-91.11721762450914,-90.11721762450914,-91.61721762450914,-91.61721762450914,100,129,1.3862923455238343,0.43,1.262577887525161
224,-365.5508802956002,-121.85029343186675,-121.85029343186675,-121.85029343186675,-121.85029343186675,100,144,1.38629008769989,0.48,2.0603849906722704
225,-435.8381716986779,-145.27939056622597,-145.27939056622597,-145.27939056622597,-145.27939056622597,100,114,1.3862907600402832,0.38,1.7728768465916311
226,-284.6803734835503,-94.8934578278501,-93.3934578278501,-95.8934578278501,-95.3934578278501,100,135,1.3862885093688966,0.45,1.6981601278980571
227,-348.498942610517,-116.16631420350568,-115.83298087017234,-116.33298087017234,-116.33298087017234,100,141,1.386288001537323,0.47,2.237978746891022
228,-282.60113393825725,-94.20037797941909,-94.20037797941907,-94.20037797941907,-94.20037797941907,100,150,1.3862905812263489,0.5,1.5470660533507663
229,-213.63502641834071,-71.21167547278024,-71.21167547278024,-71.21167547278024,-71.21167547278024,100,123,1.3862918245792388,0.41,1.6950971345106762
230,-186.89574015295312,-62.29858005098438,-62.29858005098437,-62.29858005098437,-62.29858005098437,100,150,1.386290361881256,0.5,1.4032855087518692
231,-213.28547758549814,-71.09515919516605,-71.59515919516606,-71.59515919516606,-70.09515919516603,100,150,1.3862919545173644,0.5,1.1609624060988426
232,-377.35104837059646,-125.78368279019882,-125.78368279019881,-125.78368279019881,-125.78368279019881,100,144,1.3862904715538025,0.48,1.2392756334940591
233,-654.244883716523,-218.08162790550764,-218.2482945721743,-217.7482945721743,-218.2482945721743,100,171,1.3862874293327332,0.57,3.670643295496703
234,-193.90552418199576,-64.63517472733191,-64.63517472733191,-64.63517472733191,-64.63517472733191,100,147,1.386290612220764,0.49,2.1149285141626994
235,-325.9674389839182,-108.6558129946394,-109.1558129946394,-109.1558129946394,-107.65581299463939,100,132,1.386290018558502,0.44,1.732365556557973
236,-467.0358559702522,-155.67861865675073,-155.01195199008404,-156.0119519900841,-156.0119519900841,100,150,1.3862901306152344,0.5,1.9707799156506858
237,-572.295926758618,-190.7653089195393,-190.76530891953934,-190.76530891953934,-190.76530891953934,100,150,1.386288126707077,0.5,2.693676798542341
238,-547.555205742641,-182.51840191421365,-183.01840191421365,-183.01840191421365,-181.51840191421365,100,165,1.3862886118888855,0.55,1.6924286642670634
239,-363.4427118614631,-121.14757062048771,-119.48090395382104,-121.98090395382104,-121.98090395382104,100,147,1.386292474269867,0.49,0.9379433604578178
240,-335.02614394602296,-111.67538131534099,-111.67538131534099,-111.67538131534099,-111.67538131534099,100,162,1.3862899100780488,0.54,1.7842924604813257
241,-177.62198726514464,-59.20732908838155,-60.20732908838155,-56.20732908838155,-61.20732908838155,100,177,1.3862924826145173,0.59,0.7154748227198917
242,-238.1840889821492,-79.39469632738307,-78.7280296607164,-79.7280296607164,-79.7280296607164,100,123,1.3862917017936707,0.41,1.5207428547243276
243,-396.67452709541976,-132.22484236513992,-132.22484236513992,-132.22484236513992,-132.22484236513992,100,147,1.3862892174720765,0.49,2.4610008994738255
244,-327.70040155162366,-109.23346718387455,-109.73346718387455,-108.23346718387454,-109.73346718387455,100,135,1.3862919998168945,0.45,1.373754036227862
245,-402.0103305103711,-134.00344350345702,-134.00344350345702,-134.00344350345702,-134.00344350345702,100,147,1.3862893319129943,0.49,1.4594143206874528
246,-367.5555084105889,-122.51850280352964,-122.51850280352964,-122.51850280352964,-122.51850280352964,100,153,1.3862884974479674,0.51,2.0821644379695257
247,-533.2729540863223,-177.75765136210745,-178.7576513621074,-177.25765136210745,-177.25765136210745,100,159,1.3862872731685638,0.53,2.142690967967113
248,-385.56280026122,-128.52093342040666,-129.02093342040666,-128.02093342040666,-128.52093342040666,100,147,1.386288868188858,0.49,1.5708126426736513
249,-430.7317820311568,-143.57726067705227,-143.57726067705227,-143.57726067705227,-143.57726067705227,100,144,1.3862905895709992,0.48,2.3431257103880245
250,-286.39685808977976,-95.46561936325992,-95.63228602992659,-95.63228602992659,-95.13228602992659,100,150,1.38629123210907,0.5,1.5947258611520132
251,-333.5099008280813,-111.16996694269376,-112.16996694269376,-112.16996694269376,-109.16996694269376,100,141,1.3862900996208192,0.47,1.4983486718932786
252,-142.50232078102928,-47.50077359367643,-47.50077359367643,-47.50077359367643,-47.50077359367643,100,135,1.3862907528877257,0.45,1.491866175631682
253,-307.1912908607006,-102.39709695356686,-102.39709695356686,-102.39709695356686,-102.39709695356686,100,165,1.3862894320487975,0.55,2.5739105159044264
254,-241.79571164801752,-80.59857054933919,-79.9319038826725,-80.93190388267251,-80.93190388267251,100,147,1.3862913858890533,0.49,1.3261297664046288
255,-409.22133244173835,-136.4071108139128,-136.4071108139128,-136.4071108139128,-136.4071108139128,100,159,1.3862880170345306,0.53,1.51263890872399
256,-824.1217479369614,-274.70724931232047,-274.8739159789871,-274.3739159789871,-274.8739159789871,100,150,1.3862893891334533,0.5,2.442444518705209
257,-270.9728419653421,-90.32428065511404,-90.49094732178071,-89.99094732178072,-90.49094732178071,100,159,1.386290955543518,0.53,1.5548356794317564
258,-209.6022118962568,-69.86740396541893,-69.86740396541893,-69.86740396541893,-69.86740396541893,100,171,1.3862898814678193,0.57,1.5112204651037848
259,-403.73033326386434,-134.57677775462145,-134.57677775462145,-134.57677775462145,-134.57677775462145,100,144,1.38628692984581,0.48,2.2235416738192235
260,-379.66953984164985,-126.55651328054995,-126.88984661388328,-126.88984661388328,-125.88984661388328,100,141,1.38629177570343,0.47,1.7846920304497085
261,-411.402873667581,-137.134291222527,-134.134291222527,-138.634291222527,-138.634291222527,100,162,1.386292394399643,0.54,1.5294095663229623
262,-468.64286772489965,-156.21428924163322,-154.88095590829988,-157.88095590829988,-155.88095590829988,100,165,1.3862910735607148,0.55,0.9581943831344446
263,-644.6763573272726,-214.89211910909088,-215.39211910909088,-215.39211910909088,-213.89211910909088,100,144,1.3862850189208984,0.48,2.8033291047190625
264,-403.40167678850105,-134.46722559616703,-134.80055892950034,-134.80055892950034,-133.80055892950034,100,168,1.3862881362438202,0.56,1.4823356931408247
265,-229.84210435769558,-76.61403478589853,-76.61403478589853,-76.61403478589853,-76.61403478589853,100,153,1.3862910091876983,0.51,1.4491355899969738
266,-147.12405474341952,-49.04135158113984,-48.70801824780651,-49.70801824780651,-48.70801824780651,100,147,1.386290843486786,0.49,1.2613364517192047
267,-359.54418024110436,-119.84806008036811,-119.84806008036811,-119.84806008036811,-119.84806008036811,100,141,1.3862908256053925,0.47,1.5900023569663364
268,-326.5964263035697,-108.86547543452322,-109.36547543452322,-109.36547543452322,-107.86547543452323,100,147,1.3862894797325134,0.49,1.5408608825008074
269,-418.07928166042393,-139.35976055347464,-139.85976055347464,-139.85976055347464,-138.35976055347464,100,147,1.3862915790081025,0.49,1.3525672756135463
270,-397.7941910429589,-132.59806368098631,-131.76473034765297,-132.76473034765297,-133.26473034765297,100,150,1.3862886488437653,0.5,2.2786684074004486
271,-359.5180830115933,-119.83936100386444,-120.50602767053111,-120.00602767053111,-119.00602767053111,100,156,1.3862925601005553,0.52,1.1902497232953708
272,-226.83193746100488,-75.61064582033497,-75.61064582033497,-75.61064582033497,-75.61064582033497,100,114,1.3862914991378785,0.38,1.340533744891485
273,-345.3610510173257,-115.12035033910855,-115.62035033910855,-115.62035033910855,-114.12035033910855,100,168,1.386290558576584,0.56,1.6568105185031896
274,-301.0303404291975,-100.3434468097325,-100.3434468097325,-100.3434468097325,-100.3434468097325,100,147,1.3862895035743714,0.49,1.692721229195595
275,-305.83041447654705,-101.94347149218235,-101.94347149218234,-101.94347149218234,-101.94347149218234,100,126,1.3862906420230865,0.42,1.633557503124078
276,-188.5626426394327,-62.85421421314424,-62.85421421314424,-62.85421421314424,-62.85421421314424,100,147,1.3862884414196015,0.49,1.6932630923390388
277,-419.4872304585924,-139.8290768195308,-139.49574348619748,-139.99574348619748,-139.99574348619748,100,183,1.3862870740890503,0.61,2.012870732545853
278,-192.2420205868611,-64.0806735289537,-64.0806735289537,-64.0806735289537,-64.0806735289537,100,150,1.3862912142276764,0.5,1.5054493486881255
279,-380.46439967723006,-126.82146655907668,-126.32146655907668,-126.82146655907668,-127.3214665590767,100,156,1.3862905383110047,0.52,1.379344835480054
280,-361.66058345866423,-120.55352781955474,-121.55352781955474,-120.05352781955474,-120.05352781955476,100,153,1.3862889397144318,0.51,1.3304044948518279
281,-386.60084534778275,-128.86694844926092,-128.36694844926092,-128.36694844926092,-129.86694844926092,100,156,1.3862919485569,0.52,1.0577849051356314
282,-416.84348284699627,-138.94782761566543,-139.28116094899877,-138.28116094899875,-139.28116094899877,100,168,1.3862894785404205,0.56,1.8821573510766032
283,-226.10089227992302,-75.36696409330767,-76.86696409330767,-75.36696409330767,-73.86696409330767,100,189,1.3862910544872284,0.63,1.1893490277230736
284,-497.651715165719,-165.88390505523967,-165.88390505523967,-165.88390505523967,-165.88390505523967,100,156,1.3862892854213715,0.52,1.7716044487555822
285,-415.67609889753163,-138.55869963251055,-138.7253662991772,-138.7253662991772,-138.2253662991772,100,171,1.3862883579730987,0.57,2.4193264184395473
286,-368.9218220528769,-122.9739406842923,-122.64060735095896,-123.14060735095896,-123.14060735095896,100,153,1.3862881696224212,0.51,2.5277480737368263
287,-414.40665111542944,-138.1355503718098,-137.46888370514316,-138.46888370514316,-138.46888370514316,100,135,1.3862905597686768,0.45,1.538015866279602
288,-455.12511262864103,-151.7083708762137,-151.37503754288036,-151.87503754288034,-151.87503754288034,100,162,1.386291058063507,0.54,1.5015016377965613
289,-351.9030031113391,-117.30100103711304,-117.80100103711302,-116.80100103711302,-117.30100103711302,100,135,1.386289315223694,0.45,1.922164447208246
290,-436.9036697063458,-145.63455656878193,-145.13455656878193,-146.63455656878196,-145.13455656878193,100,147,1.3862875962257386,0.49,1.9066800958911576
291,-339.69941073418914,-113.23313691139639,-113.56647024472971,-112.56647024472971,-113.56647024472971,100,168,1.3862921178340912,0.56,1.1851747838656108
292,-348.5020198879256,-116.16733996264186,-115.00067329597519,-116.50067329597519,-117.00067329597519,100,150,1.3862908005714416,0.5,1.1559096386531988
293,-155.1386549580423,-51.7128849860141,-51.87955165268077,-51.87955165268077,-51.37955165268077,100,168,1.3862914204597474,0.56,1.4405432078242302
294,-258.6459605024904,-86.21532016749681,-87.2153201674968,-85.71532016749681,-85.7153201674968,100,156,1.386291230916977,0.52,2.1604981147746245
295,-244.22731745671612,-81.40910581890537,-81.90910581890537,-80.40910581890537,-81.90910581890537,100,162,1.3862911200523376,0.54,1.381112853785356
296,-185.0553259192126,-61.685108639737535,-62.18510863973753,-62.18510863973753,-60.68510863973754,100,141,1.3862902104854584,0.47,1.284858328302701
297,-329.33230424693863,-109.77743474897954,-110.11076808231287,-109.11076808231287,-110.11076808231287,100,126,1.3862879145145417,0.42,1.9183633304635683
298,-423.34484566027135,-141.11494855342377,-141.44828188675712,-140.94828188675712,-140.94828188675712,100,123,1.3862911033630372,0.41,1.6626569086313248
299,-287.27179478840804,-95.75726492946934,-95.75726492946934,-95.75726492946934,-95.75726492946934,100,189,1.3862924885749817,0.63,1.2814429146051407
300,-334.11460118023535,-111.37153372674511,-110.87153372674511,-110.87153372674511,-112.37153372674511,100,165,1.3862914228439331,0.55,1.5939287468791008
301,-249.15305254029363,-83.0510175134312,-82.38435084676453,-82.88435084676455,-83.88435084676455,100,138,1.386292312145233,0.46,1.4358167163530982
302,-261.2930590426832,-87.09768634756107,-87.09768634756107,-87.09768634756107,-87.09768634756107,100,168,1.3862892270088196,0.56,1.1444542600711187
303,-343.01891433789524,-114.33963811263175,-114.33963811263175,-114.33963811263175,-114.33963811263175,100,153,1.3862921214103698,0.51,1.073826576868693
304,-276.7577526322139,-92.25258421073796,-91.25258421073795,-92.75258421073798,-92.75258421073798,100,144,1.3862907254695893,0.48,1.4116962649921578
305,-398.8940563825658,-132.96468546085526,-132.96468546085526,-132.96468546085526,-132.96468546085526,100,141,1.3862900006771088,0.47,1.8686903293927513
306,-287.7729159566892,-95.9243053188964,-95.92430531889639,-95.92430531889639,-95.92430531889639,100,147,1.3862895357608795,0.49,1.9794719211260476
307,-401.82699493187624,-133.94233164395877,-134.94233164395877,-131.94233164395874,-134.94233164395877,100,159,1.3862911307811736,0.53,1.1637704972426097
308,-408.66839504516724,-136.2227983483891,-136.2227983483891,-136.2227983483891,-136.2227983483891,100,147,1.3862913262844085,0.49,1.54159693111976
309,-410.49721196832013,-136.83240398944005,-137.33240398944005,-135.83240398944005,-137.33240398944005,100,147,1.3862869918346405,0.49,2.3934417035927376
310,-295.1365186898242,-98.37883956327472,-97.37883956327472,-98.87883956327472,-98.87883956327472,100,138,1.3862916588783265,0.46,1.590888840506474
311,-336.9584389526924,-112.31947965089746,-113.1528129842308,-111.6528129842308,-112.1528129842308,100,147,1.3862911021709443,0.49,1.8511576503515241
312,-225.9376160409903,-75.31253868033009,-75.97920534699676,-73.97920534699676,-75.97920534699676,100,129,1.3862918257713317,0.43,1.8182138475775718
313,-228.88129865918438,-76.29376621972813,-76.29376621972813,-76.29376621972813,-76.29376621972813,100,171,1.3862904059886931,0.57,1.442717414001624
314,-261.49024497076823,-87.16341499025607,-87.16341499025609,-87.16341499025609,-87.16341499025609,100,144,1.3862900567054748,0.48,1.7435950821638107
315,-273.75278680500617,-91.25092893500205,-91.75092893500205,-90.25092893500205,-91.75092893500205,100,168,1.3862910676002502,0.56,1.570324898511171
316,-289.0392950234333,-96.34643167447776,-97.51309834114443,-95.01309834114443,-96.51309834114443,100,129,1.3862907302379608,0.43,1.2067770568529765
317,-265.2374621276322,-88.4124873758774,-88.4124873758774,-88.4124873758774,-88.4124873758774,100,174,1.3862921702861786,0.58,1.2374525477488836
318,-340.92799456712027,-113.64266485570676,-113.97599818904008,-113.97599818904008,-112.9759981890401,100,165,1.386291776895523,0.55,1.3088087186714015
319,-280.6431742119235,-93.54772473730783,-93.54772473730783,-93.54772473730783,-93.54772473730783,100,150,1.3862899982929229,0.5,1.4957844700415928
320,-303.2703721245966,-101.09012404153219,-101.75679070819886,-101.75679070819886,-99.75679070819886,100,138,1.386289805173874,0.46,1.2771416800717512
321,-249.6454808553263,-83.21516028510877,-82.88182695177544,-82.38182695177544,-84.38182695177544,100,153,1.3862898278236389,0.51,1.288031253417333
322,-369.34971382961317,-123.11657127653773,-124.11657127653771,-123.61657127653771,-121.61657127653771,100,171,1.3862888705730438,0.57,2.0812370328356824
323,-180.71049323471203,-60.236831078237344,-59.903497744904016,-60.403497744904016,-60.403497744904016,100,153,1.3862913024425507,0.51,1.232894498507182
324,-349.7112017291069,-116.57040057636897,-117.57040057636897,-117.57040057636897,-114.57040057636897,100,138,1.3862888777256013,0.46,2.482576209853093
325,-290.4393292504062,-96.81310975013541,-96.81310975013541,-96.81310975013541,-96.81310975013541,100,141,1.386289782524109,0.47,1.8057195498545964
326,-423.07816105962274,-141.0260536865409,-141.0260536865409,-141.0260536865409,-141.0260536865409,100,156,1.3862896180152893,0.52,1.9743284692366916
327,-306.3714452783812,-102.12381509279373,-101.12381509279372,-102.62381509279373,-102.62381509279373,100,144,1.386291764974594,0.48,1.0436027333140374
328,-369.88623105864576,-123.29541035288192,-123.29541035288192,-123.29541035288192,-123.29541035288192,100,132,1.3862911820411683,0.44,1.9690903949737546
329,-423.98905088673746,-141.32968362891248,-141.32968362891248,-141.32968362891248,-141.32968362891248,100,162,1.3862887060642242,0.54,2.3818219826618834
330,-404.81974678417805,-134.93991559472602,-134.93991559472602,-134.93991559472602,-134.93991559472602,100,114,1.3862880122661592,0.38,2.0096724226077396
331,-511.1168287467574,-170.37227624891912,-171.20560958225246,-169.70560958225246,-170.20560958225246,100,168,1.386290988922119,0.56,1.0707530113061268
332,-294.3438115537418,-98.11460385124725,-99.11460385124725,-96.11460385124725,-99.11460385124725,100,147,1.3862924456596375,0.49,1.11322534908851
333,-312.9888221551208,-104.32960738504026,-104.32960738504026,-104.32960738504026,-104.32960738504026,100,147,1.3862909722328185,0.49,1.6923723726471263
334,-237.27213629777833,-79.09071209925945,-79.09071209925945,-79.09071209925945,-79.09071209925945,100,132,1.3862911665439606,0.44,1.4081831274429957
335,-444.8396815103115,-148.2798938367705,-148.61322717010384,-148.61322717010384,-147.61322717010384,100,159,1.3862916254997253,0.53,0.8882073126236598
336,-323.8391770261973,-107.94639234206578,-109.11305900873244,-105.61305900873244,-109.11305900873244,100,135,1.3862910795211791,0.45,1.6790644995371502
337,-413.4565923675673,-137.81886412252243,-137.81886412252243,-137.81886412252243,-137.81886412252243,100,144,1.3862877297401428,0.48,1.9507157919804254
338,-355.1733452129893,-118.39111507099643,-118.39111507099643,-118.39111507099643,-118.39111507099643,100,174,1.3862903964519502,0.58,2.24682491560777
339,-525.0659310852502,-175.02197702841673,-174.6886436950834,-175.1886436950834,-175.1886436950834,100,141,1.3862912249565125,0.47,1.6995026796062789
340,-342.1854649663502,-114.06182165545006,-114.06182165545007,-114.06182165545007,-114.06182165545007,100,144,1.3862918674945832,0.48,1.5785475258032482
341,-378.74792762208193,-126.24930920736064,-126.24930920736064,-126.24930920736064,-126.24930920736064,100,123,1.3862891030311584,0.41,2.063654871781667
342,-408.1024409874658,-136.03414699582194,-136.03414699582194,-136.03414699582194,-136.03414699582194,100,165,1.3862898695468902,0.55,1.7746275401115417
343,-419.1628853886638,-139.72096179622127,-139.72096179622127,-139.72096179622127,-139.72096179622127,100,174,1.3862928330898285,0.58,1.3455534020066262
344,-223.84655030886557,-74.61551676962186,-75.11551676962186,-75.11551676962186,-73.61551676962186,100,174,1.386291764974594,0.58,1.5609278213977813
345,-356.85556771498415,-118.95185590499472,-118.95185590499472,-118.95185590499472,-118.95185590499472,100,159,1.3862912142276764,0.53,1.7974287019173305
346,-328.2000549947201,-109.40001833157338,-110.56668499824004,-108.06668499824004,-109.56668499824004,100,129,1.386289027929306,0.43,1.418307856520017
347,-395.2577718429211,-131.75259061430702,-131.75259061430702,-131.75259061430702,-131.75259061430702,100,156,1.3862920665740968,0.52,1.2438974731167158
348,-274.77977819850423,-91.5932593995014,-91.59325939950142,-91.59325939950142,-91.59325939950142,100,165,1.3862890958786012,0.55,1.747628288467725
349,-269.7764507205982,-89.92548357353273,-88.59215024019939,-90.59215024019939,-90.59215024019939,100,135,1.3862894463539124,0.45,2.3902295001347857
350,-264.66340727154386,-88.22113575718129,-87.72113575718129,-88.22113575718129,-88.72113575718129,100,141,1.3862917459011077,0.47,1.2477205302317937
351,-298.4937652761539,-99.49792175871796,-99.49792175871796,-99.49792175871796,-99.49792175871796,100,162,1.3862923336029054,0.54,1.1197054052352906
352,-314.00021457004476,-104.66673819001493,-104.00007152334825,-106.00007152334827,-104.00007152334825,100,129,1.3862862861156464,0.43,2.2105106626947717
353,-161.61779500241175,-53.87259833413725,-52.539265000803915,-54.53926500080392,-54.53926500080392,100,138,1.3862910342216492,0.46,1.3302429745097952
354,-322.5081803006244,-107.5027267668748,-108.5027267668748,-107.0027267668748,-107.0027267668748,100,156,1.3862905836105346,0.52,1.9139606296271083
355,-327.73066491993444,-109.24355497331148,-107.91022163997813,-109.91022163997815,-109.91022163997815,100,150,1.3862923383712769,0.5,1.2966414816180867
356,-280.5466983972902,-93.51556613243007,-92.18223279909672,-94.18223279909672,-94.18223279909672,100,162,1.386290706396103,0.54,1.4152332265675067
357,-325.61062818662003,-108.53687606220667,-108.87020939554,-108.87020939554,-107.87020939554,100,165,1.3862904906272888,0.55,1.509960408012072
358,-367.12717528521716,-122.37572509507238,-122.37572509507238,-122.37572509507238,-122.37572509507238,100,156,1.3862909543514252,0.52,2.1312424361705777
359,-291.26128541383883,-97.08709513794628,-97.08709513794628,-97.08709513794628,-97.08709513794628,100,138,1.386290102005005,0.46,1.7055956407388049
360,-376.2436235750922,-125.41454119169741,-125.4145411916974,-125.4145411916974,-125.4145411916974,100,156,1.3862890720367431,0.52,2.289779975712299
361,-386.7795436183817,-128.92651453946056,-129.09318120612724,-129.09318120612724,-128.59318120612724,100,150,1.386290762424469,0.5,1.501718353529771
362,-247.80322797910736,-82.60107599303579,-83.60107599303579,-81.10107599303578,-83.10107599303579,100,135,1.3862900447845459,0.45,1.6368699865043164
363,-359.0137086521925,-119.6712362173975,-119.6712362173975,-119.6712362173975,-119.6712362173975,100,132,1.386289517879486,0.44,1.3899637157718343
364,-212.03271244791011,-70.67757081597004,-70.67757081597004,-70.67757081597004,-70.67757081597004,100,171,1.3862908327579497,0.57,1.6592793333530427
365,-627.7134424005183,-209.23781413350608,-209.40448080017276,-208.90448080017276,-209.40448080017276,100,171,1.3862867176532745,0.57,3.2085337169965116
366,-444.52893774239936,-148.1763125807998,-148.1763125807998,-148.1763125807998,-148.1763125807998,100,174,1.3862888288497925,0.58,1.7463804435729982
367,-471.2206054158256,-157.07353513860855,-157.07353513860855,-157.07353513860855,-157.07353513860855,100,150,1.3862887108325959,0.5,2.0847336343924203
368,-400.87531571579734,-133.62510523859913,-134.6251052385991,-133.12510523859913,-133.12510523859913,100,174,1.3862904584407807,0.58,2.163668831984202
369,-343.27919813367765,-114.42639937789255,-114.42639937789255,-114.42639937789255,-114.42639937789255,100,150,1.3862900638580322,0.5,2.0647635185718536
370,-251.61598581502474,-83.87199527167492,-84.3719952716749,-82.87199527167493,-84.3719952716749,100,132,1.386291319131851,0.44,1.5302508618930974
371,-286.8439412211417,-95.6146470737139,-95.6146470737139,-95.6146470737139,-95.6146470737139,100,141,1.3862886667251586,0.47,1.9529439353942868
372,-421.60176407182985,-140.53392135727663,-139.7005880239433,-141.20058802394328,-140.70058802394328,100,153,1.3862896156311035,0.51,1.0917938725153604
373,-346.94123060602027,-115.64707686867342,-116.98041020200674,-114.48041020200677,-115.48041020200677,100,129,1.3862880873680115,0.43,2.3951892349123955
374,-240.89078402753995,-80.29692800917998,-80.13026134251332,-81.13026134251331,-79.63026134251332,100,138,1.3862920689582825,0.46,1.7821584438780946
375,-299.9234755195738,-99.97449183985793,-98.80782517319128,-100.80782517319128,-100.30782517319128,100,132,1.3862906622886657,0.44,1.5566410091519358
376,-241.9471744189925,-80.64905813966416,-80.64905813966416,-80.64905813966416,-80.64905813966416,100,141,1.3862894439697266,0.47,1.7418064188957214
377,-493.02469850235593,-164.341566167452,-163.6748995007853,-164.6748995007853,-164.6748995007853,100,129,1.386289986371994,0.43,2.450857949902614
378,-275.39283533438515,-91.79761177812838,-92.46427844479504,-90.46427844479504,-92.46427844479504,100,174,1.3862909030914308,0.58,1.6344522447387377
379,-403.1322599382094,-134.37741997940313,-135.54408664606981,-132.0440866460698,-135.54408664606981,100,168,1.3862882351875305,0.56,1.8338133559872707
380,-258.8029154105057,-86.26763847016856,-86.26763847016856,-86.26763847016856,-86.26763847016856,100,162,1.3862895011901855,0.54,1.3522009950876237
381,-338.9310458210533,-112.97701527368444,-113.64368194035112,-113.14368194035112,-112.14368194035112,100,147,1.3862917625904083,0.49,1.3977200913925965
382,-343.2905192651548,-114.43017308838493,-113.59683975505159,-114.59683975505159,-115.09683975505159,100,147,1.3862924897670745,0.49,1.7299403923749923
383,-262.38544282964386,-87.46181427654795,-87.96181427654795,-86.46181427654795,-87.96181427654795,100,132,1.386292222738266,0.44,1.1941709957023463
