episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,pct_comm_on,avg_pair_dist
27,-232.92211137142573,-77.64070379047524,-78.30737045714191,-77.80737045714191,-76.80737045714191,100,300,1.3862912893295287,1.0,1.481210053463777
28,-429.07898565293226,-143.0263285509774,-143.5263285509774,-143.5263285509774,-142.0263285509774,100,300,1.3862874138355255,1.0,1.6576135304073494
29,-274.3293959484281,-91.44313198280936,-91.94313198280938,-91.94313198280938,-90.44313198280938,100,300,1.3862885344028473,1.0,1.7537156093120574
30,-348.6576890655111,-116.21922968850369,-116.21922968850369,-116.21922968850369,-116.21922968850369,100,300,1.3862926745414734,1.0,1.2710589217146238
31,-278.2857484520106,-92.76191615067019,-92.7619161506702,-92.7619161506702,-92.7619161506702,100,300,1.3862891924381255,1.0,2.051967258453369
32,-415.1442633405514,-138.38142111351712,-138.88142111351712,-138.88142111351712,-137.38142111351715,100,300,1.3862906861305238,1.0,1.32147970110178
33,-335.3755529866975,-111.79185099556584,-111.79185099556584,-111.79185099556584,-111.79185099556584,100,300,1.3862920463085175,1.0,1.742508129278819
34,-377.9703694293704,-125.99012314312347,-125.99012314312347,-125.99012314312347,-125.99012314312347,100,300,1.3862892484664917,1.0,2.325450887878736
35,-360.06402152116465,-120.02134050705489,-119.52134050705489,-119.52134050705489,-121.02134050705489,100,300,1.3862922763824463,1.0,1.8464384807646275
36,-362.843207255146,-120.94773575171534,-121.114402418382,-121.114402418382,-120.614402418382,100,300,1.3862909173965454,1.0,1.4025845624009774
37,-376.09752624950886,-125.36584208316962,-125.5325087498363,-125.5325087498363,-125.0325087498363,100,300,1.3862858426570892,1.0,3.070210624784232
38,-247.25428226240246,-82.41809408746748,-82.41809408746748,-82.41809408746748,-82.41809408746748,100,300,1.386291710138321,1.0,1.6085146258274714
39,-170.667799587767,-56.88926652925567,-56.88926652925567,-56.88926652925567,-56.88926652925567,100,300,1.386291228532791,1.0,1.4680002663532892
40,-644.6374165873438,-214.87913886244792,-213.21247219578126,-215.71247219578126,-215.71247219578126,100,300,1.3862904286384583,1.0,1.443767404357592
41,-209.18571915310315,-69.72857305103439,-68.72857305103439,-70.22857305103439,-70.22857305103439,100,300,1.3862915325164795,1.0,1.3129370782772698
42,-367.338149421798,-122.446049807266,-122.61271647393266,-122.61271647393266,-122.11271647393266,100,300,1.3862885212898255,1.0,2.7903929165502386
43,-293.78573257882294,-97.92857752627431,-98.42857752627431,-98.42857752627431,-96.92857752627431,100,300,1.3862896466255188,1.0,1.7806937627494335
44,-307.1314623536319,-102.3771541178773,-102.8771541178773,-102.8771541178773,-101.3771541178773,100,300,1.3862901735305786,1.0,1.4288086675604184
45,-406.5220509990697,-135.50735033302323,-136.17401699968988,-136.17401699968988,-134.1740169996899,100,300,1.3862914621829987,1.0,1.379332188218832
46,-538.3225850993399,-179.44086169977996,-179.94086169977996,-179.94086169977996,-178.44086169977993,100,300,1.3862914896011354,1.0,2.0575892395277817
47,-279.1569897408391,-93.05232991361304,-93.55232991361304,-92.05232991361304,-93.55232991361304,100,300,1.3862897288799285,1.0,1.6849150336782133
48,-269.3387824146412,-89.77959413821372,-89.11292747154707,-90.11292747154705,-90.11292747154705,100,300,1.3862902235984802,1.0,1.4174124925831955
49,-191.22427672100434,-63.74142557366812,-62.74142557366811,-64.24142557366811,-64.24142557366811,100,300,1.3862914371490478,1.0,1.3308863462507725
50,-507.54264999139104,-169.18088333046367,-169.18088333046367,-169.18088333046367,-169.18088333046367,100,300,1.3862879598140716,1.0,2.2358424784739817
51,-287.0670344633473,-95.68901148778242,-95.68901148778242,-95.68901148778242,-95.68901148778242,100,300,1.386291526556015,1.0,1.0952541043361028
52,-251.70951041005955,-83.90317013668651,-81.56983680335318,-85.06983680335318,-85.06983680335318,100,300,1.386288322210312,1.0,1.673700446337461
53,-229.80106611930097,-76.60035537310033,-75.93368870643366,-76.93368870643366,-76.93368870643366,100,300,1.3862915861606597,1.0,1.0533447319269182
54,-359.1138569252133,-119.70461897507111,-118.70461897507111,-119.70461897507111,-120.70461897507111,100,300,1.3862870442867279,1.0,1.5465712335705757
55,-441.77005287590725,-147.2566842919691,-147.2566842919691,-146.2566842919691,-148.25668429196907,100,300,1.3862896358966827,1.0,2.4123010303576784
56,-434.5170263480101,-144.83900878267005,-144.5056754493367,-145.0056754493367,-145.0056754493367,100,300,1.3862880074977875,1.0,2.275268196811279
57,-430.19466623287224,-143.39822207762407,-143.56488874429073,-143.06488874429076,-143.56488874429073,100,300,1.3862904238700866,1.0,2.356148332953453
58,-292.9229397140739,-97.64097990469129,-98.80764657135796,-96.30764657135796,-97.80764657135796,100,300,1.3862899339199066,1.0,1.3963110454877221
59,-161.44101987260953,-53.81367329086984,-53.81367329086984,-53.81367329086984,-53.81367329086984,100,300,1.3862915599346162,1.0,1.1123537144064901
60,-484.78893548112035,-161.59631182704013,-160.59631182704013,-162.09631182704013,-162.09631182704013,100,300,1.386286963224411,1.0,2.230339486102263
61,-354.6661968407625,-118.2220656135875,-118.22206561358749,-118.22206561358749,-118.22206561358749,100,300,1.3862911868095398,1.0,2.5137068108717604
62,-325.92919869804126,-108.64306623268043,-108.64306623268043,-108.64306623268043,-108.64306623268043,100,300,1.3862916350364685,1.0,1.7241717338562008
63,-352.82893877569296,-117.60964625856433,-116.60964625856433,-118.10964625856433,-118.10964625856433,100,300,1.3862893414497375,1.0,1.53737040395538
64,-524.2605680106196,-174.75352267020654,-174.92018933687322,-174.42018933687322,-174.92018933687322,100,300,1.3862871301174164,1.0,2.396033389866352
65,-281.99129381601904,-93.99709793867304,-94.33043127200635,-93.33043127200636,-94.33043127200635,100,300,1.386291366815567,1.0,1.3258055988450843
66,-469.15627862062456,-156.38542620687485,-155.0520928735415,-157.0520928735415,-157.0520928735415,100,300,1.3862887299060822,1.0,2.0035116085906823
67,-267.66018810606056,-89.22006270202019,-88.55339603535353,-89.55339603535352,-89.55339603535352,100,300,1.3862920129299163,1.0,1.3134741869568825
68,-299.9047206462758,-99.96824021542527,-99.96824021542527,-99.96824021542527,-99.96824021542527,100,300,1.3862903773784638,1.0,0.9792435885469117
69,-263.1720076112023,-87.72400253706742,-88.05733587040076,-88.05733587040076,-87.05733587040076,100,300,1.3862905931472778,1.0,1.7231820189952851
70,-346.5259811042381,-115.50866036807936,-115.50866036807936,-115.50866036807936,-115.50866036807936,100,300,1.3862884616851807,1.0,1.8755681749184925
71,-370.29144559399344,-123.43048186466449,-123.76381519799783,-123.76381519799783,-122.76381519799781,100,300,1.386288068294525,1.0,1.724934565871954
72,-290.48372523149624,-96.82790841049875,-97.66124174383205,-97.16124174383208,-95.66124174383208,100,300,1.3862919104099274,1.0,1.5108203536147875
73,-352.8905721461096,-117.63019071536986,-118.13019071536986,-118.13019071536986,-116.63019071536986,100,300,1.386289814710617,1.0,1.5735970338682335
74,-307.80670864226323,-102.60223621408774,-101.60223621408774,-103.10223621408774,-103.10223621408774,100,300,1.386291651725769,1.0,1.5132120368381339
75,-214.84710606987608,-71.61570202329203,-71.28236868995869,-71.78236868995869,-71.78236868995869,100,300,1.3862913429737092,1.0,1.3236604498823485
76,-400.29203326699,-133.43067775566334,-133.43067775566334,-133.43067775566334,-133.43067775566334,100,300,1.3862886548042297,1.0,1.698960850437482
77,-340.95440360375216,-113.65146786791739,-113.31813453458405,-113.81813453458405,-113.81813453458405,100,300,1.3862913846969604,1.0,1.1973368409276008
78,-403.9086414717331,-134.63621382391102,-133.63621382391102,-135.13621382391105,-135.13621382391105,100,300,1.386291161775589,1.0,1.561697615683079
79,-276.15534924198965,-92.05178308066321,-93.05178308066323,-91.55178308066321,-91.55178308066321,100,300,1.3862903940677642,1.0,1.2639955178399882
80,-432.17817234539973,-144.05939078179992,-144.55939078179992,-143.05939078179992,-144.55939078179992,100,300,1.38628981590271,1.0,1.3807041207452613
81,-454.95839981809536,-151.6527999393651,-149.98613327269842,-152.48613327269845,-152.48613327269845,100,300,1.3862922728061675,1.0,1.4868543129662672
82,-351.7728160474259,-117.25760534914197,-118.25760534914197,-116.75760534914197,-116.75760534914197,100,300,1.3862896966934204,1.0,1.8349913719793163
83,-234.70703160626806,-78.23567720208935,-78.23567720208935,-78.23567720208935,-78.23567720208935,100,300,1.3862891221046447,1.0,1.5796305489540101
84,-717.4526732257752,-239.15089107525841,-239.3175577419251,-239.3175577419251,-238.8175577419251,100,300,1.3862855684757234,1.0,2.5646991829077397
85,-419.75149715237944,-139.91716571745982,-138.91716571745982,-140.41716571745982,-140.41716571745982,100,300,1.3862928473949432,1.0,1.453141502737999
86,-371.6164399182603,-123.87214663942011,-124.37214663942011,-124.37214663942011,-122.87214663942011,100,300,1.3862912368774414,1.0,1.3295387052496275
87,-399.04484388976135,-133.01494796325377,-132.34828129658712,-133.34828129658712,-133.34828129658712,100,300,1.3862901329994202,1.0,1.7076240233580273
88,-350.9231902075133,-116.97439673583777,-116.97439673583777,-116.97439673583777,-116.97439673583777,100,300,1.3862928807735444,1.0,1.3476150753100717
89,-282.7227038720915,-94.24090129069715,-94.24090129069715,-94.24090129069715,-94.24090129069715,100,300,1.3862890338897704,1.0,1.8033192722002667
90,-297.09027794424327,-99.0300926480811,-99.5300926480811,-99.5300926480811,-98.03009264808108,100,300,1.3862918484210969,1.0,1.4902229923009873
91,-330.3412476496536,-110.1137492165512,-110.11374921655121,-110.11374921655121,-110.11374921655121,100,300,1.3862912201881408,1.0,1.0818093903859456
92,-248.76761954221678,-82.92253984740559,-82.92253984740559,-82.92253984740559,-82.92253984740559,100,300,1.386291185617447,1.0,1.3124049899975458
93,-283.57060626757897,-94.52353542252632,-94.52353542252632,-94.52353542252632,-94.52353542252632,100,300,1.3862911939620972,1.0,1.1951709280411404
94,-262.3395334758702,-87.44651115862341,-87.44651115862341,-87.44651115862341,-87.44651115862341,100,300,1.386290432214737,1.0,1.923612735271454
95,-289.23021561644555,-96.41007187214852,-96.41007187214852,-96.41007187214852,-96.41007187214852,100,300,1.3862904703617096,1.0,1.711100338200728
96,-479.5554100888912,-159.85180336296375,-161.1851366962971,-161.1851366962971,-157.18513669629706,100,300,1.3862905621528625,1.0,1.4890485167006648
97,-272.5097752811244,-90.8365917603748,-91.50325842704147,-91.50325842704147,-89.50325842704147,100,300,1.3862907588481903,1.0,1.5579276334246002
98,-327.5298262783195,-109.17660875943983,-109.67660875943982,-109.17660875943983,-108.67660875943983,100,300,1.38629230260849,1.0,1.5657942397892475
99,-446.8191384727506,-148.9397128242502,-148.9397128242502,-148.9397128242502,-148.9397128242502,100,300,1.3862858283519746,1.0,2.7800042251745856
100,-365.87231951364487,-121.95743983788162,-119.95743983788162,-122.95743983788162,-122.95743983788162,100,300,1.3862890958786012,1.0,2.1561782860755923
101,-391.1802493144699,-130.39341643815663,-130.39341643815663,-130.39341643815663,-130.39341643815663,100,300,1.3862895929813386,1.0,1.0350014149149258
102,-330.2075544026807,-110.06918480089358,-109.73585146756024,-110.23585146756024,-110.23585146756024,100,300,1.3862841367721557,1.0,2.9081393592059617
103,-411.3441099220039,-137.11470330733462,-137.61470330733462,-137.61470330733462,-136.11470330733462,100,300,1.3862915599346162,1.0,1.0577760192751884
104,-332.2832627643586,-110.76108758811954,-110.76108758811954,-110.76108758811954,-110.76108758811954,100,300,1.3862890088558197,1.0,1.6761531088749564
105,-337.1475391135756,-112.38251303785853,-111.5491797045252,-112.5491797045252,-113.0491797045252,100,300,1.3862896013259887,1.0,1.0919099870820839
106,-245.4599668383127,-81.81998894610423,-82.15332227943756,-82.15332227943756,-81.15332227943759,100,300,1.3862917745113372,1.0,1.25040011237065
107,-549.0888607955268,-183.0296202651756,-183.0296202651756,-183.0296202651756,-183.0296202651756,100,300,1.3862900114059449,1.0,2.109758740266164
108,-272.1037141128617,-90.70123803762057,-90.70123803762057,-90.70123803762057,-90.70123803762057,100,300,1.3862883865833282,1.0,1.7284035505851107
109,-339.3286366985015,-113.10954556616717,-113.27621223283383,-113.77621223283383,-112.27621223283383,100,300,1.386288536787033,1.0,2.10188940902551
110,-261.4902625050245,-87.16342083500815,-87.16342083500815,-87.16342083500815,-87.16342083500815,100,300,1.3862918317317963,1.0,1.4506133718291918
111,-423.6221597140369,-141.20738657134564,-141.20738657134564,-141.20738657134564,-141.20738657134564,100,300,1.3862887716293335,1.0,1.304567495584488
112,-194.12159657001524,-64.70719885667175,-63.70719885667175,-65.20719885667175,-65.20719885667175,100,300,1.3862886071205138,1.0,1.6260097439587116
113,-246.99593629094647,-82.33197876364882,-80.49864543031548,-82.99864543031549,-83.4986454303155,100,300,1.3862908172607422,1.0,1.54358907242616
114,-546.2098141236754,-182.06993804122513,-181.56993804122513,-182.56993804122513,-182.06993804122513,100,300,1.3862906384468079,1.0,2.073271037290494
115,-301.34201276406753,-100.4473375880225,-100.61400425468918,-100.11400425468918,-100.61400425468918,100,300,1.3862900912761689,1.0,1.5497604421774545
116,-358.5027899911239,-119.5009299970413,-120.33426333037464,-117.83426333037464,-120.33426333037464,100,300,1.3862908267974854,1.0,1.1453101884325343
117,-318.52723337565794,-106.17574445855264,-106.50907779188597,-106.00907779188597,-106.00907779188597,100,300,1.3862919461727143,1.0,1.0285827439030013
118,-427.40671677552575,-142.46890559184192,-142.46890559184192,-141.96890559184192,-142.96890559184192,100,300,1.3862910461425781,1.0,1.0311228107412653
119,-304.3999866836877,-101.4666622278959,-101.4666622278959,-101.4666622278959,-101.4666622278959,100,300,1.3862893605232238,1.0,1.6846578727165857
120,-218.10306284618378,-72.70102094872793,-72.20102094872793,-72.20102094872793,-73.70102094872793,100,300,1.3862910783290863,1.0,1.3715786070128282
121,-320.766869266458,-106.922289755486,-107.75562308881935,-107.75562308881935,-105.25562308881933,100,300,1.3862925243377686,1.0,1.0593241036434968
122,-259.5451010889592,-86.51503369631973,-87.1817003629864,-87.1817003629864,-85.1817003629864,100,300,1.386290123462677,1.0,1.3935075376431143
123,-475.5104120558608,-158.50347068528694,-159.00347068528694,-159.00347068528694,-157.50347068528694,100,300,1.3862883281707763,1.0,1.3235719567537307
124,-313.30684076960677,-104.43561358986892,-104.60228025653558,-104.60228025653558,-104.10228025653558,100,300,1.3862883293628692,1.0,2.242420187294483
125,-215.43436700909066,-71.8114556696969,-70.8114556696969,-72.31145566969688,-72.31145566969688,100,300,1.3862902414798737,1.0,1.4208933911224206
126,-386.38174802593244,-128.79391600864415,-128.79391600864415,-128.79391600864415,-128.79391600864415,100,300,1.3862892758846284,1.0,2.1983806867400806
127,-327.53097418485066,-109.17699139495022,-108.67699139495022,-109.67699139495024,-109.17699139495022,100,300,1.386288343667984,1.0,2.49065702577432
128,-409.773034459971,-136.59101148665698,-137.25767815332367,-135.75767815332367,-136.75767815332367,100,300,1.3862866938114167,1.0,2.5356361307700475
129,-288.229142426633,-96.07638080887767,-96.07638080887767,-96.07638080887767,-96.07638080887767,100,300,1.3862893092632294,1.0,1.8507406626145044
130,-254.84549378350192,-84.94849792783397,-84.61516459450064,-85.11516459450064,-85.11516459450064,100,300,1.3862919640541076,1.0,1.5013592996199925
131,-584.0172234407694,-194.67240781358979,-194.83907448025647,-193.33907448025647,-195.83907448025647,100,300,1.3862874376773835,1.0,2.0964245827496053
132,-289.85044571660274,-96.61681523886757,-96.95014857220092,-95.95014857220092,-96.95014857220092,100,300,1.3862920010089874,1.0,1.5167073269685107
133,-276.8715162411979,-92.29050541373265,-91.62383874706597,-92.62383874706596,-92.62383874706596,100,300,1.3862915432453156,1.0,1.4134968894720077
134,-430.77353500111485,-143.59117833370496,-143.59117833370496,-143.59117833370496,-143.59117833370496,100,300,1.3862900865077972,1.0,1.4841677727301916
135,-228.37528162059863,-76.12509387353288,-76.45842720686622,-76.45842720686622,-75.4584272068662,100,300,1.3862914502620698,1.0,1.5996016781528792
136,-459.3867363358456,-153.12891211194855,-152.7955787786152,-153.2955787786152,-153.2955787786152,100,300,1.3862918329238891,1.0,1.7010665506124494
137,-420.617102199814,-140.20570073327133,-138.87236739993799,-140.87236739993799,-140.87236739993799,100,300,1.386292085647583,1.0,1.4370121833682064
138,-214.30248738142134,-71.43416246047379,-71.76749579380711,-70.76749579380711,-71.76749579380711,100,300,1.3862902891635895,1.0,1.202156555503607
139,-215.5368002589771,-71.8456000863257,-72.8456000863257,-72.3456000863257,-70.3456000863257,100,300,1.3862904334068298,1.0,1.5103370080391565
140,-283.1756301739002,-94.39187672463339,-93.39187672463338,-94.89187672463339,-94.89187672463339,100,300,1.3862909150123597,1.0,1.1859722928702832
141,-260.9698750855233,-86.9899583618411,-86.9899583618411,-86.9899583618411,-86.9899583618411,100,300,1.3862916910648346,1.0,1.4764612974723181
142,-206.0287882854326,-68.67626276181086,-68.67626276181086,-68.67626276181086,-68.67626276181086,100,300,1.3862875068187714,1.0,2.0127254513899486
143,-347.06990236141536,-115.6899674538051,-114.68996745380512,-116.18996745380511,-116.18996745380511,100,300,1.386290808916092,1.0,1.5878288758794465
144,-316.80041886656386,-105.60013962218795,-106.43347295552128,-105.43347295552128,-104.93347295552128,100,300,1.3862917554378509,1.0,1.4221531685690088
145,-203.5983266841041,-67.86610889470137,-67.1994422280347,-68.1994422280347,-68.1994422280347,100,300,1.3862917006015778,1.0,1.1889242817958197
146,-227.39330162101834,-75.79776720700612,-75.96443387367277,-75.96443387367277,-75.46443387367277,100,300,1.386291068792343,1.0,1.1436640544732413
147,-274.8293614658883,-91.6097871552961,-91.6097871552961,-91.6097871552961,-91.6097871552961,100,300,1.3862890326976776,1.0,1.6537768392761547
148,-288.7335076963519,-96.24450256545065,-96.24450256545063,-96.24450256545063,-96.24450256545063,100,300,1.386290385723114,1.0,1.737342574596405
149,-302.79793715505264,-100.93264571835088,-100.93264571835087,-100.93264571835087,-100.93264571835087,100,300,1.3862894678115845,1.0,1.7649232576290768
150,-383.28666342774386,-127.76222114258128,-127.7622211425813,-127.7622211425813,-127.7622211425813,100,300,1.3862872326374054,1.0,2.1581430333852767
151,-266.526345075044,-88.84211502501466,-89.50878169168134,-89.50878169168134,-87.5087816916813,100,300,1.3862884426116944,1.0,1.5285301190117995
152,-390.8520800522682,-130.2840266840894,-130.2840266840894,-130.2840266840894,-130.2840266840894,100,300,1.3862882697582244,1.0,1.6109846299886705
153,-312.41259673718156,-104.13753224572719,-104.13753224572719,-104.13753224572719,-104.13753224572719,100,300,1.386291321516037,1.0,1.6714722674091653
154,-377.5723755987299,-125.85745853290996,-125.85745853290996,-125.85745853290996,-125.85745853290996,100,300,1.386287431716919,1.0,2.0350937167803447
155,-645.6266830543399,-215.20889435144667,-214.20889435144662,-215.70889435144665,-215.70889435144665,100,300,1.3862873470783235,1.0,1.6690462835629782
156,-377.0240216821203,-125.6746738940401,-125.84134056070675,-125.34134056070677,-125.84134056070675,100,300,1.3862850451469422,1.0,2.4447385359803837
157,-395.1397685157692,-131.71325617192306,-131.71325617192306,-131.71325617192306,-131.71325617192306,100,300,1.3862869727611542,1.0,2.2601901199420293
158,-203.10112645797892,-67.70037548599298,-67.86704215265964,-67.36704215265964,-67.86704215265964,100,300,1.3862910044193268,1.0,1.8605604390303296
159,-388.9657281572154,-129.6552427190718,-128.9885760524051,-129.4885760524051,-130.48857605240514,100,300,1.386287181377411,1.0,2.7988654307276017
160,-350.1169095380237,-116.70563651267457,-116.87230317934124,-116.37230317934124,-116.87230317934124,100,300,1.386288993358612,1.0,2.3796265725791454
161,-218.65373133658073,-72.88457711219358,-72.88457711219358,-72.88457711219358,-72.88457711219358,100,300,1.3862868535518647,1.0,1.8185415939490002
162,-273.34708618127104,-91.11569539375701,-91.44902872709035,-91.44902872709035,-90.44902872709035,100,300,1.386290328502655,1.0,1.6796795645852884
163,-398.48707286114256,-132.82902428704753,-131.9956909537142,-133.4956909537142,-132.9956909537142,100,300,1.3862905192375183,1.0,1.9871382090449332
164,-317.4653459064037,-105.82178196880123,-105.48844863546789,-106.98844863546789,-104.98844863546789,100,300,1.3862872993946076,1.0,2.070499762992064
165,-240.44746710733426,-80.14915570244476,-80.31582236911142,-79.31582236911142,-80.81582236911142,100,300,1.3862903642654418,1.0,1.1516983649631343
166,-203.21099860244772,-67.73699953414923,-67.9036662008159,-67.4036662008159,-67.9036662008159,100,300,1.3862879371643066,1.0,1.7803417905171717
167,-358.87125471660727,-119.62375157220242,-119.62375157220242,-119.62375157220242,-119.62375157220242,100,300,1.386288948059082,1.0,1.7239100514849028
168,-287.54990054126887,-95.84996684708962,-96.18330018042296,-96.18330018042296,-95.18330018042296,100,300,1.3862904024124145,1.0,1.8606245495875675
169,-348.67006801348975,-116.22335600449658,-116.72335600449658,-116.72335600449658,-115.22335600449658,100,300,1.3862908232212066,1.0,1.4844648371636868
170,-334.3855048364612,-111.46183494548707,-111.46183494548707,-111.46183494548707,-111.46183494548707,100,300,1.3862920320034027,1.0,1.3073975790540375
171,-372.348455905826,-124.11615196860866,-124.78281863527533,-122.78281863527532,-124.78281863527533,100,300,1.3862906622886657,1.0,1.739338856488466
172,-458.6984437951438,-152.89948126504794,-152.89948126504794,-152.89948126504794,-152.89948126504794,100,300,1.3862903594970704,1.0,1.5284231704473497
173,-429.49086246380784,-143.1636208212693,-143.1636208212693,-143.1636208212693,-143.1636208212693,100,300,1.3862860250473021,1.0,2.5282078646620114
174,-361.05888763607885,-120.35296254535962,-120.85296254535962,-119.35296254535962,-120.85296254535962,100,300,1.3862859642505645,1.0,1.8196332521239915
175,-355.27024042495975,-118.42341347498659,-119.25674680831992,-119.25674680831992,-116.75674680831992,100,300,1.3862903881072999,1.0,1.2504269144932427
176,-256.7757991373411,-85.59193304578037,-85.59193304578037,-86.59193304578037,-84.59193304578037,100,300,1.3862907183170319,1.0,1.215970833102862
177,-315.08011776727403,-105.02670592242468,-105.52670592242468,-105.52670592242468,-104.02670592242468,100,300,1.3862884259223938,1.0,1.2055561944593984
178,-302.69309362307337,-100.89769787435779,-100.89769787435779,-100.89769787435779,-100.89769787435779,100,300,1.3862880337238312,1.0,2.0769823038578035
179,-219.2824865291127,-73.0941621763709,-73.0941621763709,-73.0941621763709,-73.0941621763709,100,300,1.3862897217273713,1.0,1.7228391025463743
180,-379.245598960057,-126.41519965335233,-126.41519965335235,-126.41519965335235,-126.41519965335235,100,300,1.3862904715538025,1.0,1.7487840660413108
181,-450.6025398118334,-150.20084660394448,-149.86751327061114,-150.36751327061114,-150.36751327061114,100,300,1.3862905073165894,1.0,1.3036197877923648
182,-335.21157710650033,-111.73719236883345,-112.9038590355001,-110.9038590355001,-111.4038590355001,100,300,1.3862913048267365,1.0,1.4379730581492185
183,-256.79407610129016,-85.59802536709672,-85.93135870043005,-84.93135870043005,-85.93135870043005,100,300,1.3862892866134644,1.0,1.5098366884390508
184,-214.36884400055027,-71.45628133351676,-71.45628133351676,-71.45628133351676,-71.45628133351676,100,300,1.3862911558151245,1.0,1.3845611820618313
185,-261.91380947817936,-87.30460315939312,-86.9712698260598,-86.9712698260598,-87.9712698260598,100,300,1.3862918412685394,1.0,0.7998994564016662
186,-354.47728890504317,-118.15909630168106,-118.15909630168106,-118.15909630168106,-118.15909630168106,100,300,1.3862926173210144,1.0,1.0565428947408995
187,-340.26113863698095,-113.42037954566031,-114.25371287899365,-111.75371287899365,-114.25371287899365,100,300,1.386292006969452,1.0,1.2653600594898065
188,-368.7781353248362,-122.92604510827874,-121.92604510827874,-123.42604510827874,-123.42604510827874,100,300,1.386290158033371,1.0,1.1369116588433585
189,-280.8305179840504,-93.61017266135013,-93.44350599468346,-93.44350599468346,-93.94350599468346,100,300,1.3862917077541352,1.0,1.3521545983478427
190,-197.45329055343723,-65.81776351781241,-64.48443018447908,-66.48443018447908,-66.48443018447908,100,300,1.3862925910949706,1.0,0.8056685028473535
191,-375.44783194116525,-125.14927731372175,-126.64927731372175,-125.14927731372175,-123.64927731372175,100,300,1.3862908625602721,1.0,1.2800055213272572
